game_date,player_name,player_team,opponent_team,opponent_pitcher,at_bats,hits,walks,strikeouts,home_runs,rbi,batting_avg
2024-04-05,Brandon Nimmo,NYM,Cincinnati Reds,Cincinnati Reds_Pitcher_3,3,1,0,1,0,0,0.3333333333333333
2024-04-05,Emilio Pagán,CIN,New York Mets,New York Mets_Pitcher_1,3,1,0,0,0,0,0.3333333333333333
2024-04-05,Andrew Abbott,CIN,New York Mets,New York Mets_Pitcher_1,4,2,0,0,0,0,0.5
2024-04-05,Ranger Suárez,PHI,Washington Nationals,Washington Nationals_Pitcher_2,4,0,0,1,0,0,0.0
2024-04-05,Bryson Stott,PHI,Washington Nationals,Washington Nationals_Pitcher_4,4,1,0,1,0,1,0.25
2024-04-05,Jesús Luzardo,PHI,Washington Nationals,Washington Nationals_Pitcher_4,4,2,1,1,0,0,0.5
2024-04-05,Geraldo Perdomo,AZ,Atlanta Braves,Atlanta Braves_Pitcher_1,4,2,0,1,0,2,0.5
2024-04-05,Jurickson Profar,ATL,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_4,4,2,1,1,0,3,0.5
2024-04-05,Andrew Saalfrank,AZ,Atlanta Braves,Atlanta Braves_Pitcher_2,4,0,1,0,0,1,0.0
2024-04-05,Corbin Carroll,AZ,Atlanta Braves,Atlanta Braves_Pitcher_1,4,3,0,0,1,2,0.75
2024-04-05,Spencer Strider,ATL,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_4,4,1,0,1,0,1,0.25
2024-04-05,Vinnie Pasquantino,KC,Chicago White Sox,Chicago White Sox_Pitcher_2,3,0,0,0,0,0,0.0
2024-04-05,Maikel Garcia,KC,Chicago White Sox,Chicago White Sox_Pitcher_4,4,2,0,2,0,0,0.5
2024-04-05,Colson Montgomery,CWS,Kansas City Royals,Kansas City Royals_Pitcher_3,4,2,0,0,0,0,0.5
2024-04-05,Adolis García,TEX,Houston Astros,Houston Astros_Pitcher_4,4,1,0,2,0,0,0.25
2024-04-05,Wyatt Langford,TEX,Houston Astros,Houston Astros_Pitcher_2,3,1,0,1,0,1,0.3333333333333333
2024-04-05,Hunter Brown,HOU,Texas Rangers,Texas Rangers_Pitcher_2,4,1,0,2,0,1,0.25
2024-04-05,Jacob Misiorowski,MIL,Seattle Mariners,Seattle Mariners_Pitcher_4,3,1,1,1,0,0,0.3333333333333333
2024-04-05,William Contreras,MIL,Seattle Mariners,Seattle Mariners_Pitcher_4,4,1,0,1,0,1,0.25
2024-04-05,Andrew Vaughn,MIL,Seattle Mariners,Seattle Mariners_Pitcher_5,4,2,0,1,2,1,0.5
2024-04-05,Brice Turang,MIL,Seattle Mariners,Seattle Mariners_Pitcher_1,4,1,0,3,0,0,0.25
2024-04-05,Freddy Peralta,MIL,Seattle Mariners,Seattle Mariners_Pitcher_4,3,0,0,1,0,0,0.0
2024-04-05,Abner Uribe,MIL,Seattle Mariners,Seattle Mariners_Pitcher_2,3,0,0,1,0,0,0.0
2024-04-05,Jacob Misiorowski,MIL,Seattle Mariners,Seattle Mariners_Pitcher_4,3,1,1,1,0,0,0.3333333333333333
2024-04-05,Trevor Megill,MIL,Seattle Mariners,Seattle Mariners_Pitcher_1,4,1,0,0,0,1,0.25
2024-04-05,Taylor Ward,LAA,Boston Red Sox,Boston Red Sox_Pitcher_5,3,1,0,2,1,0,0.3333333333333333
2024-04-05,Wilyer Abreu,BOS,Los Angeles Angels,Los Angeles Angels_Pitcher_4,3,1,0,0,0,1,0.3333333333333333
2024-04-05,Trevor Story,BOS,Los Angeles Angels,Los Angeles Angels_Pitcher_1,3,0,1,2,0,0,0.0
2024-04-06,Gleyber Torres,DET,Oakland Athletics,Oakland Athletics_Pitcher_4,3,0,0,2,0,0,0.0
2024-04-06,Lawrence Butler,ATH,Detroit Tigers,Detroit Tigers_Pitcher_3,3,1,0,1,0,0,0.3333333333333333
2024-04-06,Luis Morales,ATH,Detroit Tigers,Detroit Tigers_Pitcher_1,4,1,0,0,0,1,0.25
2024-04-06,Sean Newcomb,ATH,Detroit Tigers,Detroit Tigers_Pitcher_4,3,0,1,1,0,1,0.0
2024-04-06,Zach McKinstry,DET,Oakland Athletics,Oakland Athletics_Pitcher_4,4,0,0,1,0,0,0.0
2024-04-06,Will Vest,DET,Oakland Athletics,Oakland Athletics_Pitcher_2,3,1,0,0,0,0,0.3333333333333333
2024-04-06,Hunter Gaddis,CLE,Minnesota Twins,Minnesota Twins_Pitcher_5,3,1,0,0,0,0,0.3333333333333333
2024-04-06,Xavier Edwards,MIA,St. Louis Cardinals,St. Louis Cardinals_Pitcher_5,4,2,0,1,0,1,0.5
2024-04-06,Calvin Faucher,MIA,St. Louis Cardinals,St. Louis Cardinals_Pitcher_1,3,1,0,1,0,1,0.3333333333333333
2024-04-06,Willson Contreras,STL,Miami Marlins,Miami Marlins_Pitcher_4,4,1,0,0,0,1,0.25
2024-04-06,Max Muncy,LAD,Chicago Cubs,Chicago Cubs_Pitcher_5,3,0,0,1,0,0,0.0
2024-04-06,Matt Shaw,CHC,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_5,4,0,0,1,0,0,0.0
2024-04-06,Seiya Suzuki,CHC,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_1,4,1,0,2,0,1,0.25
2024-04-06,Keegan Akin,BAL,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_4,4,0,0,1,0,0,0.0
2024-04-06,Andrew Kittredge,BAL,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_4,4,1,0,1,0,1,0.25
2024-04-06,Oneil Cruz,PIT,Baltimore Orioles,Baltimore Orioles_Pitcher_1,3,1,0,1,1,0,0.3333333333333333
2024-04-06,Adley Rutschman,BAL,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_1,3,0,1,2,0,1,0.0
2024-04-06,Paul Skenes,PIT,Baltimore Orioles,Baltimore Orioles_Pitcher_2,4,1,0,0,0,0,0.25
2024-04-06,Bubba Chandler,PIT,Baltimore Orioles,Baltimore Orioles_Pitcher_2,3,0,0,0,0,0,0.0
2024-04-06,Ranger Suárez,PHI,Washington Nationals,Washington Nationals_Pitcher_1,4,0,0,2,0,0,0.0
2024-04-06,Bryson Stott,PHI,Washington Nationals,Washington Nationals_Pitcher_4,3,0,1,0,0,1,0.0
2024-04-06,Jesús Luzardo,PHI,Washington Nationals,Washington Nationals_Pitcher_2,4,1,0,1,0,1,0.25
2024-04-06,Elly De La Cruz,CIN,New York Mets,New York Mets_Pitcher_1,4,1,1,1,0,0,0.25
2024-04-06,Brandon Nimmo,NYM,Cincinnati Reds,Cincinnati Reds_Pitcher_4,4,1,0,2,0,0,0.25
2024-04-06,Emilio Pagán,CIN,New York Mets,New York Mets_Pitcher_3,3,0,0,1,0,0,0.0
2024-04-06,Andrew Abbott,CIN,New York Mets,New York Mets_Pitcher_2,3,0,0,0,0,0,0.0
2024-04-06,Adolis García,TEX,Houston Astros,Houston Astros_Pitcher_4,3,1,0,1,0,0,0.3333333333333333
2024-04-06,Wyatt Langford,TEX,Houston Astros,Houston Astros_Pitcher_1,3,3,0,0,0,2,1.0
2024-04-06,Hunter Brown,HOU,Texas Rangers,Texas Rangers_Pitcher_4,4,1,0,3,0,0,0.25
2024-04-06,Austin Wells,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_3,3,1,0,1,0,1,0.3333333333333333
2024-04-06,Aaron Judge,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_1,3,1,0,0,0,0,0.3333333333333333
2024-04-06,Daulton Varsho,TOR,New York Yankees,New York Yankees_Pitcher_5,4,2,0,0,1,1,0.5
2024-04-06,Vladimir Guerrero Jr.,TOR,New York Yankees,New York Yankees_Pitcher_1,3,1,0,1,1,0,0.3333333333333333
2024-04-06,Alejandro Kirk,TOR,New York Yankees,New York Yankees_Pitcher_1,3,1,0,1,1,0,0.3333333333333333
2024-04-06,Brendon Little,TOR,New York Yankees,New York Yankees_Pitcher_5,4,3,0,0,1,1,0.75
2024-04-06,Cam Schlittler,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_2,3,0,0,0,0,0,0.0
2024-04-06,Cody Bellinger,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_5,3,1,0,0,0,0,0.3333333333333333
2024-04-06,David Bednar,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_5,3,0,0,0,0,0,0.0
2024-04-06,Vinnie Pasquantino,KC,Chicago White Sox,Chicago White Sox_Pitcher_3,4,1,0,1,0,0,0.25
2024-04-06,Maikel Garcia,KC,Chicago White Sox,Chicago White Sox_Pitcher_5,3,0,0,1,0,0,0.0
2024-04-06,Colson Montgomery,CWS,Kansas City Royals,Kansas City Royals_Pitcher_3,4,0,0,2,0,0,0.0
2024-04-06,Jacob Misiorowski,MIL,Seattle Mariners,Seattle Mariners_Pitcher_5,4,1,1,0,0,1,0.25
2024-04-06,William Contreras,MIL,Seattle Mariners,Seattle Mariners_Pitcher_3,4,1,0,0,0,1,0.25
2024-04-06,Andrew Vaughn,MIL,Seattle Mariners,Seattle Mariners_Pitcher_4,4,1,1,0,0,1,0.25
2024-04-06,Brice Turang,MIL,Seattle Mariners,Seattle Mariners_Pitcher_5,4,2,0,1,0,0,0.5
2024-04-06,Freddy Peralta,MIL,Seattle Mariners,Seattle Mariners_Pitcher_1,3,2,0,0,1,1,0.6666666666666666
2024-04-06,Abner Uribe,MIL,Seattle Mariners,Seattle Mariners_Pitcher_3,3,0,0,3,0,0,0.0
2024-04-06,Jacob Misiorowski,MIL,Seattle Mariners,Seattle Mariners_Pitcher_5,4,1,1,0,0,1,0.25
2024-04-06,Trevor Megill,MIL,Seattle Mariners,Seattle Mariners_Pitcher_1,4,0,0,1,0,0,0.0
2024-04-06,Geraldo Perdomo,AZ,Atlanta Braves,Atlanta Braves_Pitcher_5,4,0,0,1,0,0,0.0
2024-04-06,Jurickson Profar,ATL,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_4,4,2,1,1,1,2,0.5
2024-04-06,Andrew Saalfrank,AZ,Atlanta Braves,Atlanta Braves_Pitcher_1,4,1,0,0,0,0,0.25
2024-04-06,Corbin Carroll,AZ,Atlanta Braves,Atlanta Braves_Pitcher_5,4,2,0,2,0,1,0.5
2024-04-06,Spencer Strider,ATL,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_2,3,0,0,0,0,0,0.0
2024-04-06,Mickey Moniak,COL,Tampa Bay Rays,Tampa Bay Rays_Pitcher_5,3,0,0,2,0,0,0.0
2024-04-06,Pete Fairbanks,TB,Colorado Rockies,Colorado Rockies_Pitcher_1,4,0,0,3,0,0,0.0
2024-04-06,Matt Chapman,SF,San Diego Padres,San Diego Padres_Pitcher_5,3,0,0,0,0,0,0.0
2024-04-06,Mason Miller,SD,San Francisco Giants,San Francisco Giants_Pitcher_4,4,1,0,0,0,0,0.25
2024-04-06,Taylor Ward,LAA,Boston Red Sox,Boston Red Sox_Pitcher_4,3,1,0,1,0,1,0.3333333333333333
2024-04-06,Wilyer Abreu,BOS,Los Angeles Angels,Los Angeles Angels_Pitcher_5,3,2,0,0,0,1,0.6666666666666666
2024-04-06,Trevor Story,BOS,Los Angeles Angels,Los Angeles Angels_Pitcher_3,3,0,0,2,0,0,0.0
2024-04-07,Keegan Akin,BAL,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_1,3,1,0,0,0,1,0.3333333333333333
2024-04-07,Andrew Kittredge,BAL,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_4,4,0,0,2,0,0,0.0
2024-04-07,Oneil Cruz,PIT,Baltimore Orioles,Baltimore Orioles_Pitcher_4,4,0,0,0,0,0,0.0
2024-04-07,Adley Rutschman,BAL,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_1,3,2,0,0,1,0,0.6666666666666666
2024-04-07,Paul Skenes,PIT,Baltimore Orioles,Baltimore Orioles_Pitcher_3,3,1,0,1,1,0,0.3333333333333333
2024-04-07,Bubba Chandler,PIT,Baltimore Orioles,Baltimore Orioles_Pitcher_2,3,0,0,2,0,0,0.0
2024-04-07,Ranger Suárez,PHI,Washington Nationals,Washington Nationals_Pitcher_1,4,0,0,0,0,0,0.0
2024-04-07,Bryson Stott,PHI,Washington Nationals,Washington Nationals_Pitcher_1,3,0,0,0,0,0,0.0
2024-04-07,Jesús Luzardo,PHI,Washington Nationals,Washington Nationals_Pitcher_3,3,0,1,0,0,0,0.0
2024-04-07,Geraldo Perdomo,AZ,Atlanta Braves,Atlanta Braves_Pitcher_4,3,1,0,2,0,1,0.3333333333333333
2024-04-07,Jurickson Profar,ATL,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_5,3,1,0,0,0,1,0.3333333333333333
2024-04-07,Andrew Saalfrank,AZ,Atlanta Braves,Atlanta Braves_Pitcher_3,3,2,0,0,0,0,0.6666666666666666
2024-04-07,Corbin Carroll,AZ,Atlanta Braves,Atlanta Braves_Pitcher_1,4,0,0,1,0,0,0.0
2024-04-07,Spencer Strider,ATL,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_1,3,1,0,1,1,1,0.3333333333333333
2024-04-07,Austin Wells,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_5,3,0,0,2,0,0,0.0
2024-04-07,Aaron Judge,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_2,3,0,0,0,0,0,0.0
2024-04-07,Daulton Varsho,TOR,New York Yankees,New York Yankees_Pitcher_3,4,2,0,0,1,2,0.5
2024-04-07,Vladimir Guerrero Jr.,TOR,New York Yankees,New York Yankees_Pitcher_3,3,1,0,2,0,1,0.3333333333333333
2024-04-07,Alejandro Kirk,TOR,New York Yankees,New York Yankees_Pitcher_3,4,2,0,0,1,1,0.5
2024-04-07,Brendon Little,TOR,New York Yankees,New York Yankees_Pitcher_5,4,1,0,2,0,0,0.25
2024-04-07,Cam Schlittler,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_5,4,1,0,1,0,1,0.25
2024-04-07,Cody Bellinger,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_3,3,0,0,1,0,0,0.0
2024-04-07,David Bednar,NYY,Toronto Blue Jays,Toronto Blue Jays_Pitcher_1,3,2,1,0,0,2,0.6666666666666666
2024-04-07,Elly De La Cruz,CIN,New York Mets,New York Mets_Pitcher_4,3,2,1,1,1,1,0.6666666666666666
2024-04-07,Brandon Nimmo,NYM,Cincinnati Reds,Cincinnati Reds_Pitcher_1,3,1,0,1,0,0,0.3333333333333333
2024-04-07,Emilio Pagán,CIN,New York Mets,New York Mets_Pitcher_3,4,0,0,1,0,0,0.0
2024-04-07,Andrew Abbott,CIN,New York Mets,New York Mets_Pitcher_2,3,1,0,1,0,1,0.3333333333333333
2024-04-07,Gleyber Torres,DET,Oakland Athletics,Oakland Athletics_Pitcher_5,4,0,0,0,0,0,0.0
2024-04-07,Lawrence Butler,ATH,Detroit Tigers,Detroit Tigers_Pitcher_4,4,2,0,1,0,2,0.5
2024-04-07,Luis Morales,ATH,Detroit Tigers,Detroit Tigers_Pitcher_2,3,0,0,2,0,0,0.0
2024-04-07,Sean Newcomb,ATH,Detroit Tigers,Detroit Tigers_Pitcher_3,3,1,0,2,0,0,0.3333333333333333
2024-04-07,Zach McKinstry,DET,Oakland Athletics,Oakland Athletics_Pitcher_4,4,1,0,1,0,0,0.25
2024-04-07,Will Vest,DET,Oakland Athletics,Oakland Athletics_Pitcher_4,4,3,0,0,0,1,0.75
2024-04-07,Vinnie Pasquantino,KC,Chicago White Sox,Chicago White Sox_Pitcher_4,3,0,0,1,0,0,0.0
2024-04-07,Maikel Garcia,KC,Chicago White Sox,Chicago White Sox_Pitcher_2,3,1,0,1,1,0,0.3333333333333333
2024-04-07,Colson Montgomery,CWS,Kansas City Royals,Kansas City Royals_Pitcher_3,3,0,0,2,0,0,0.0
2024-04-07,Jacob Misiorowski,MIL,Seattle Mariners,Seattle Mariners_Pitcher_3,3,1,0,1,0,1,0.3333333333333333
2024-04-07,William Contreras,MIL,Seattle Mariners,Seattle Mariners_Pitcher_1,4,0,0,1,0,0,0.0
2024-04-07,Andrew Vaughn,MIL,Seattle Mariners,Seattle Mariners_Pitcher_2,3,0,1,1,0,1,0.0
2024-04-07,Brice Turang,MIL,Seattle Mariners,Seattle Mariners_Pitcher_5,3,1,0,1,1,1,0.3333333333333333
2024-04-07,Freddy Peralta,MIL,Seattle Mariners,Seattle Mariners_Pitcher_5,4,0,0,1,0,0,0.0
2024-04-07,Abner Uribe,MIL,Seattle Mariners,Seattle Mariners_Pitcher_5,4,0,0,1,0,0,0.0
2024-04-07,Jacob Misiorowski,MIL,Seattle Mariners,Seattle Mariners_Pitcher_3,3,1,0,1,0,1,0.3333333333333333
2024-04-07,Trevor Megill,MIL,Seattle Mariners,Seattle Mariners_Pitcher_5,4,0,0,2,0,0,0.0
2024-04-07,Xavier Edwards,MIA,St. Louis Cardinals,St. Louis Cardinals_Pitcher_2,3,0,0,0,0,0,0.0
2024-04-07,Calvin Faucher,MIA,St. Louis Cardinals,St. Louis Cardinals_Pitcher_5,4,2,0,1,0,1,0.5
2024-04-07,Willson Contreras,STL,Miami Marlins,Miami Marlins_Pitcher_2,4,0,0,3,0,0,0.0
2024-04-07,Max Muncy,LAD,Chicago Cubs,Chicago Cubs_Pitcher_3,3,1,0,0,0,0,0.3333333333333333
2024-04-07,Matt Shaw,CHC,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_5,4,0,0,1,0,0,0.0
2024-04-07,Seiya Suzuki,CHC,Los Angeles Dodgers,Los Angeles Dodgers_Pitcher_4,4,1,0,3,0,0,0.25
2024-04-07,Mickey Moniak,COL,Tampa Bay Rays,Tampa Bay Rays_Pitcher_5,3,0,0,1,0,0,0.0
2024-04-07,Pete Fairbanks,TB,Colorado Rockies,Colorado Rockies_Pitcher_3,4,0,0,1,0,0,0.0
2024-04-07,Matt Chapman,SF,San Diego Padres,San Diego Padres_Pitcher_2,3,2,0,0,1,1,0.6666666666666666
2024-04-07,Mason Miller,SD,San Francisco Giants,San Francisco Giants_Pitcher_1,4,1,0,0,0,1,0.25
2024-04-07,Taylor Ward,LAA,Boston Red Sox,Boston Red Sox_Pitcher_5,3,1,0,0,0,0,0.3333333333333333
2024-04-07,Wilyer Abreu,BOS,Los Angeles Angels,Los Angeles Angels_Pitcher_2,3,0,0,2,0,0,0.0
2024-04-07,Trevor Story,BOS,Los Angeles Angels,Los Angeles Angels_Pitcher_3,4,1,0,1,0,1,0.25
2024-04-07,Adolis García,TEX,Houston Astros,Houston Astros_Pitcher_5,4,2,0,1,1,1,0.5
2024-04-07,Wyatt Langford,TEX,Houston Astros,Houston Astros_Pitcher_5,3,0,0,2,0,0,0.0
2024-04-07,Hunter Brown,HOU,Texas Rangers,Texas Rangers_Pitcher_5,3,0,0,0,0,0,0.0
2024-08-09,Hunter Gaddis,CLE,Minnesota Twins,Minnesota Twins_Pitcher_4,3,0,0,1,0,0,0.0
2024-04-08,Hunter Gaddis,CLE,Chicago White Sox,Chicago White Sox_Pitcher_5,4,1,1,1,0,2,0.25
2024-04-08,Colson Montgomery,CWS,Cleveland Guardians,Cleveland Guardians_Pitcher_3,3,0,1,1,0,0,0.0
2024-04-08,Austin Wells,NYY,Miami Marlins,Miami Marlins_Pitcher_2,4,0,0,0,0,0,0.0
2024-04-08,Xavier Edwards,MIA,New York Yankees,New York Yankees_Pitcher_2,4,1,0,1,0,0,0.25
2024-04-08,Aaron Judge,NYY,Miami Marlins,Miami Marlins_Pitcher_4,3,1,0,2,0,1,0.3333333333333333
2024-04-08,Calvin Faucher,MIA,New York Yankees,New York Yankees_Pitcher_2,4,2,0,1,0,2,0.5
2024-04-08,Cam Schlittler,NYY,Miami Marlins,Miami Marlins_Pitcher_1,3,0,0,1,0,0,0.0
2024-04-08,Cody Bellinger,NYY,Miami Marlins,Miami Marlins_Pitcher_5,4,2,0,0,0,1,0.5
2024-04-08,David Bednar,NYY,Miami Marlins,Miami Marlins_Pitcher_5,3,0,0,0,0,0,0.0
2024-04-08,Gleyber Torres,DET,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_3,3,0,0,0,0,0,0.0
2024-04-08,Oneil Cruz,PIT,Detroit Tigers,Detroit Tigers_Pitcher_3,4,1,0,1,0,0,0.25
2024-04-08,Zach McKinstry,DET,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_5,4,0,0,0,0,0,0.0
2024-04-08,Paul Skenes,PIT,Detroit Tigers,Detroit Tigers_Pitcher_1,4,1,0,2,0,1,0.25
2024-04-08,Will Vest,DET,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_2,4,2,0,1,0,2,0.5
2024-04-08,Bubba Chandler,PIT,Detroit Tigers,Detroit Tigers_Pitcher_2,4,1,0,0,0,0,0.25
2024-04-08,Elly De La Cruz,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_4,3,0,0,0,0,0,0.0
2024-04-08,Jacob Misiorowski,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_1,3,1,0,0,0,1,0.3333333333333333
2024-04-08,Emilio Pagán,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_1,4,1,0,3,0,1,0.25
2024-04-08,William Contreras,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,3,0,1,2,0,1,0.0
2024-04-08,Andrew Vaughn,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,0,0,3,0,0,0.0
2024-04-08,Brice Turang,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_2,3,0,0,2,0,0,0.0
2024-04-08,Freddy Peralta,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_2,3,1,0,0,1,1,0.3333333333333333
2024-04-08,Abner Uribe,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,3,0,0,0,0,0,0.0
2024-04-08,Andrew Abbott,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_5,3,3,0,0,0,0,1.0
2024-04-08,Jacob Misiorowski,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_1,3,1,0,0,0,1,0.3333333333333333
2024-04-08,Trevor Megill,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_3,4,3,0,1,0,2,0.75
2024-04-08,Daulton Varsho,TOR,Seattle Mariners,Seattle Mariners_Pitcher_4,3,1,0,0,0,1,0.3333333333333333
2024-04-08,Vladimir Guerrero Jr.,TOR,Seattle Mariners,Seattle Mariners_Pitcher_5,4,1,0,2,0,0,0.25
2024-04-08,Alejandro Kirk,TOR,Seattle Mariners,Seattle Mariners_Pitcher_2,3,1,0,0,1,0,0.3333333333333333
2024-04-08,Brendon Little,TOR,Seattle Mariners,Seattle Mariners_Pitcher_2,4,0,0,2,0,0,0.0
2024-04-08,Brandon Nimmo,NYM,Atlanta Braves,Atlanta Braves_Pitcher_4,3,1,0,0,1,0,0.3333333333333333
2024-04-08,Jurickson Profar,ATL,New York Mets,New York Mets_Pitcher_3,4,1,0,2,0,0,0.25
2024-04-08,Spencer Strider,ATL,New York Mets,New York Mets_Pitcher_5,4,3,1,0,0,0,0.75
2024-04-08,Max Muncy,LAD,Minnesota Twins,Minnesota Twins_Pitcher_5,3,0,0,0,0,0,0.0
2024-04-08,Ranger Suárez,PHI,St. Louis Cardinals,St. Louis Cardinals_Pitcher_2,3,0,0,3,0,0,0.0
2024-04-08,Willson Contreras,STL,Philadelphia Phillies,Philadelphia Phillies_Pitcher_3,3,2,1,0,0,1,0.6666666666666666
2024-04-08,Bryson Stott,PHI,St. Louis Cardinals,St. Louis Cardinals_Pitcher_5,4,1,0,1,0,0,0.25
2024-04-08,Jesús Luzardo,PHI,St. Louis Cardinals,St. Louis Cardinals_Pitcher_1,3,2,0,1,0,1,0.6666666666666666
2024-04-08,Adolis García,TEX,Houston Astros,Houston Astros_Pitcher_1,4,2,0,1,0,1,0.5
2024-04-08,Wyatt Langford,TEX,Houston Astros,Houston Astros_Pitcher_3,3,1,0,1,0,1,0.3333333333333333
2024-04-08,Hunter Brown,HOU,Texas Rangers,Texas Rangers_Pitcher_3,3,1,0,1,0,0,0.3333333333333333
2024-04-08,Geraldo Perdomo,AZ,Colorado Rockies,Colorado Rockies_Pitcher_3,4,2,0,0,0,1,0.5
2024-04-08,Mickey Moniak,COL,Arizona Diamondbacks,Arizona Diamondbacks_Pitcher_2,3,0,0,0,0,0,0.0
2024-04-08,Andrew Saalfrank,AZ,Colorado Rockies,Colorado Rockies_Pitcher_5,4,1,0,2,0,0,0.25
2024-04-08,Corbin Carroll,AZ,Colorado Rockies,Colorado Rockies_Pitcher_1,3,2,0,0,0,0,0.6666666666666666
2024-04-08,Taylor Ward,LAA,Tampa Bay Rays,Tampa Bay Rays_Pitcher_1,3,0,1,0,0,1,0.0
2024-04-08,Pete Fairbanks,TB,Los Angeles Angels,Los Angeles Angels_Pitcher_3,4,1,0,2,0,1,0.25
2024-04-08,Matt Shaw,CHC,San Diego Padres,San Diego Padres_Pitcher_5,3,0,0,1,0,0,0.0
2024-04-08,Seiya Suzuki,CHC,San Diego Padres,San Diego Padres_Pitcher_1,4,3,0,0,0,2,0.75
2024-04-08,Mason Miller,SD,Chicago Cubs,Chicago Cubs_Pitcher_5,3,0,1,1,0,1,0.0
2024-04-08,Matt Chapman,SF,Washington Nationals,Washington Nationals_Pitcher_4,3,0,0,0,0,0,0.0
2024-04-09,Gleyber Torres,DET,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_4,4,1,0,0,0,1,0.25
2024-04-09,Oneil Cruz,PIT,Detroit Tigers,Detroit Tigers_Pitcher_4,3,1,0,0,0,1,0.3333333333333333
2024-04-09,Zach McKinstry,DET,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_5,3,2,0,1,0,2,0.6666666666666666
2024-04-09,Paul Skenes,PIT,Detroit Tigers,Detroit Tigers_Pitcher_3,3,1,0,2,0,0,0.3333333333333333
2024-04-09,Will Vest,DET,Pittsburgh Pirates,Pittsburgh Pirates_Pitcher_2,3,3,0,0,1,2,1.0
2024-04-09,Bubba Chandler,PIT,Detroit Tigers,Detroit Tigers_Pitcher_2,4,1,1,0,1,1,0.25
2024-04-09,Wilyer Abreu,BOS,Baltimore Orioles,Baltimore Orioles_Pitcher_5,4,1,0,0,0,1,0.25
2024-04-09,Keegan Akin,BAL,Boston Red Sox,Boston Red Sox_Pitcher_5,3,1,0,0,0,0,0.3333333333333333
2024-04-09,Andrew Kittredge,BAL,Boston Red Sox,Boston Red Sox_Pitcher_3,3,1,0,0,0,1,0.3333333333333333
2024-04-09,Trevor Story,BOS,Baltimore Orioles,Baltimore Orioles_Pitcher_1,3,1,0,0,0,1,0.3333333333333333
2024-04-09,Adley Rutschman,BAL,Boston Red Sox,Boston Red Sox_Pitcher_3,3,1,0,0,0,0,0.3333333333333333
2024-04-09,Hunter Gaddis,CLE,Chicago White Sox,Chicago White Sox_Pitcher_5,3,1,0,2,0,1,0.3333333333333333
2024-04-09,Colson Montgomery,CWS,Cleveland Guardians,Cleveland Guardians_Pitcher_1,3,1,0,0,0,0,0.3333333333333333
2024-04-09,Elly De La Cruz,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_2,3,1,0,1,0,1,0.3333333333333333
2024-04-09,Jacob Misiorowski,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_4,4,2,0,1,0,2,0.5
2024-04-09,Emilio Pagán,CIN,Milwaukee Brewers,Milwaukee Brewers_Pitcher_3,4,0,0,0,0,0,0.0
2024-04-09,William Contreras,MIL,Cincinnati Reds,Cincinnati Reds_Pitcher_4,3,0,0,0,0,0,0.0
